-,14, 3.5, 0.6,-
-,14, 3.8, -2.7,-
-,14, 3.8, -3.6,-
-,14, 3.9, -9.3,-
-,14, 4.0, -2.4,-
-,14, 4.4, -1.2,-
-,14, 4.7, 0.7,-
-,14, 5.4, 0.8,-
-,14, 6.7, -3.0,-
1,15,-,-,465
-,15, 0.3, -1.8,-
-,15, 1.1, -4.3,-
-,15, 1.3, -4.3,-
-,15, 11.0, -1.2,-
-,15, 11.0, 1.4,-
-,15, 11.7, 1.7,-
-,15, 12.0, 6.5,-
-,15, 13.4, 3.2,-
-,15, 15.1, -1.0,-
-,15, 15.2, 1.3,-
-,15, 15.2, 3.0,-
-,15, 15.5, 7.8,-
-,15, 15.9, 7.0,-
-,15, 16.3, 6.0,-
-,15, 16.4, 4.7,-
-,15, 17.6, 3.8,-
-,15, 18.0, 2.8,-
-,15, 19.4, 7.8,-
-,15, 3.4, -5.1,-
-,15, 4.8, -5.8,-
-,15, 4.9, -3.6,-
-,15, 5.0, 2.4,-
-,15, 6.7, 2.0,-
-,15, 6.9, -2.2,-
-,15, 7.2, 0.2,-
-,15, 8.4, -6.0,-
-,15, 8.6, 2.6,-
-,15, 8.8, 3.5,-
-,15, 9.4, 5.9,-
-,15, 9.4, 6.0,-
-,15, 9.6, -2.6,-
8,16,-,-,103
-,16, 10.2, 5.5,-
-,16, 15.2, 4.9,-
-,16, 15.2, 6.6,-
-,16, 5.0, 0.6,-
-,16, 8.5, 5.4,-
4,17,-,-,141
-,17, -1.0, -8.0,-
-,17, -2.1, -18.0,-
-,17, 1.0, -13.0,-
-,17, 1.0, -2.1,-
-,17, 1.2, -5.6,-
-,17, 1.2, -6.0,-
-,17, 1.6, -4.0,-
-,17, 1.8, -21.0,-
-,17, 11.5, -1.0,-
-,17, 13.0, -3.0,-
-,17, 13.8, 2.0,-
-,17, 15.0, -2.0,-
-,17, 2.0, -10.0,-
-,17, 2.0, -5.0,-
-,17, 2.1, -0.7,-
-,17, 2.6, -7.0,-
-,17, 2.8, -13.0,-
-,17, 3.0, -0.2,-
-,17, 3.0, -5.0,-
-,17, 3.0, -5.0,-
-,17, 4.0, -3.0,-
-,17, 4.1, -6.0,-
-,17, 4.3, 0.0,-
-,17, 4.8, -3.0,-
-,17, 5.8, 2.0,-
-,17, 6.2, -1.1,-
-,17, 6.3, 1.0,-
-,17, 6.8, -5.0,-
-,17, 7.0, -5.0,-
-,17, 8.5, -5.0,-
-,17, 8.7, 0.5,-
1,18,-,-,465
-,18, -0.5, -7.5,-
-,18, -0.6, -5.0,-
-,18, -1.0, -7.2,-
-,18, -2.9, -4.6,-
-,18, 1.6, -6.7,-
-,18, 10.5, -5.4,-
-,18, 13.4, 1.5,-
-,18, 14.8, -3.4,-
-,18, 15.9, 4.6,-
-,18, 17.1, -2.3,-
-,18, 2.3, 0.9,-
-,18, 2.6, 0.3,-
-,18, 2.6, 0.9,-
-,18, 2.9, 0.5,-
-,18, 3.0, -9.6,-
-,18, 3.2, -5.2,-
-,18, 3.5, -13.2,-
-,18, 4.1, -3.4,-
-,18, 4.1, 0.6,-
-,18, 4.3, -0.2,-
-,18, 4.7, -0.1,-
-,18, 4.9, 1.0,-
-,18, 5.6, -3.8,-
-,18, 5.8, 2.3,-
-,18, 6.3, 1.3,-
-,18, 6.4, 2.6,-
-,18, 6.7, 3.0,-
-,18, 6.8, 2.8,-
-,18, 7.7, 0.0,-
-,18, 8.9, 1.0,-
-,18, 9.4, 0.7,-
3,19,-,-,372
-,19, -0.4, -3.6,-
-,19, -2.2, -10.3,-
-,19, -2.5, -7.6,-
-,19, -2.7, -8.4,-
-,19, 0.5, -2.6,-
-,19, 0.5, -5.9,-
-,19, 1.0, -5.1,-
-,19, 1.1, -11.4,-
-,19, 1.5, -3.8,-
-,19, 1.9, 0.8,-
-,19, 10.6, 1.3,-
